source,osm_id,store_name,chainname,address,city,latitude,longitude,store_type,phone,website
OpenStreetMap,n10031533718,ميلانو,,,,31.8775779,35.225518,supermarket,,
OpenStreetMap,n7150960685,ميني ماركت,,,,31.3604318,34.3267897,supermarket,,
OpenStreetMap,n431631193,ميني ماركت أبو العلاء Abu Alaa's Mini Market,,,,31.7258299,35.160548,supermarket,,
OpenStreetMap,n9020241279,ميني ماركت أبو يونس الديب,,,,31.4948713,34.4663015,supermarket,,
OpenStreetMap,n7149663285,ميني ماركت أحمد ابو شهلا,,,,31.3386884,34.3181048,supermarket,,
OpenStreetMap,n7142967685,ميني ماركت ابراهيم عصفور,,,,31.3378316,34.3508488,supermarket,,
OpenStreetMap,n5897802985,ميني ماركت ابو الكاس,,Al-Led And Al-Ramla Street,,31.5145988,34.446191,supermarket,,
OpenStreetMap,n9922562423,ميني ماركت ابو بكر,,,,32.474617,35.0933652,convenience,,
OpenStreetMap,n7152243285,ميني ماركت ابو جهاد الشاعر,,,,31.334256,34.2929956,supermarket,,
OpenStreetMap,n4357172551,ميني ماركت ابو حاتم,,,,31.9867962,35.0401712,supermarket,,
OpenStreetMap,n7140998885,ميني ماركت ابو شعر,,,,31.3453937,34.311964,supermarket,,
OpenStreetMap,n7149045985,ميني ماركت ابو طعيمة زهير,,,,31.306277,34.3417522,supermarket,,
OpenStreetMap,w1304620293,ميني ماركت ابو علي يحيى,,,,33.3337859,35.6952127,convenience,,
OpenStreetMap,n4367720594,ميني ماركت ابو عمرو,,,,32.2969915,35.1945722,supermarket,,
OpenStreetMap,n6322863486,ميني ماركت ابو نائل,,Alqouthi Street,,31.5294955,34.4552484,supermarket,0599331862,
OpenStreetMap,n5875497987,ميني ماركت ابو هاشم/عمر عيسى ابو عواد,,,,31.3937396,35.0715829,supermarket,,
OpenStreetMap,n7149046585,ميني ماركت احمد ابو طعيمة,,,,31.3066481,34.3413913,supermarket,,
OpenStreetMap,n11895207969,ميني ماركت اسامة,,,,32.4903048,35.3985851,supermarket,,
OpenStreetMap,n6376051855,ميني ماركت اسلام,,الشارع الغربي,,32.1905181,34.9630611,supermarket,0597574714,
OpenStreetMap,n432231564,ميني ماركت اسلام,,,,31.5567433,35.1019543,supermarket,,
OpenStreetMap,n9280506906,ميني ماركت الابتسامة,,,,31.492054,34.4764146,convenience,,
OpenStreetMap,n5699841121,ميني ماركت الاقصى,,10 street,,32.2131672,35.2573595,supermarket,,
OpenStreetMap,n9038414604,ميني ماركت البراء,,,,31.4848762,34.4677889,convenience,,
OpenStreetMap,n6322901085,ميني ماركت البيت السعيد,,Al-Naser Street - شارع النصر,,31.5298969,34.4545222,supermarket,099668537,
OpenStreetMap,n6322900985,ميني ماركت الجود,,Abd Al-Qader Al-Hoseiny Street,,31.5265013,34.4533052,supermarket,0599726260,
OpenStreetMap,n4424860292,ميني ماركت الخطيب,,to ya'bad (main street),,32.4436245,35.2035786,supermarket,0097042460751,
OpenStreetMap,n6322900785,ميني ماركت الخير,,Yousif Alathma Street,,31.5264987,34.4518168,supermarket,0599446845,
OpenStreetMap,n4116031690,ميني ماركت الرائد,,,,31.5056024,35.0384751,supermarket,,
OpenStreetMap,n9060981908,ميني ماركت السعيد,,,,31.4847168,34.4540856,convenience,,
OpenStreetMap,n7148772285,ميني ماركت الشيخ انور المجايدة,,,,31.3093394,34.3281342,supermarket,,
OpenStreetMap,n6397716786,ميني ماركت الصفوري,,الجلمة شارع عرانة,,32.5075352,35.3149194,supermarket,,
OpenStreetMap,n5144586623,ميني ماركت الضابطة,,شارع صلاح الدين,,31.3102179,34.3169408,supermarket,,
OpenStreetMap,w1076466466,ميني ماركت العائلات,,,,32.3355841,35.3019876,supermarket,0599358501,
OpenStreetMap,n4944377521,ميني ماركت الفضل,,,,32.130613,35.2080633,supermarket,,
OpenStreetMap,n4728036391,ميني ماركت القدس,,Jerusalem Hebron Street,,31.7107419,35.1987166,supermarket,,
OpenStreetMap,w1076327067,ميني ماركت المجاهد,,,,32.3341293,35.3027884,supermarket,,
OpenStreetMap,w1302090633,ميني ماركت المختار,,شارع الفالوجا الثاني,,31.5376626,34.4905633,supermarket,0567000017,http://www.facebook.com/Mokhtar.market
OpenStreetMap,n9026171091,ميني ماركت المدينة,,,,31.495108,34.4687555,supermarket,,
OpenStreetMap,n6384866688,ميني ماركت المصطفى,,شارع القفير,,31.4536139,35.0978337,supermarket,,
OpenStreetMap,n5304942125,ميني ماركت النور,,,,31.879585,35.4515288,supermarket,,
OpenStreetMap,n4679323190,ميني ماركت الهدى ابو طلب ارزيقات,,,,31.5402716,35.057933,supermarket,,
OpenStreetMap,n5054248124,ميني ماركت الياس,,,,31.7123858,35.2025608,supermarket,,
OpenStreetMap,n7142900887,ميني ماركت ام جبر,,,,31.3465144,34.3231969,supermarket,,
OpenStreetMap,w1074521046,ميني ماركت باب الحارة,,,,32.3371753,35.2991708,supermarket,,
OpenStreetMap,n3565271993,ميني ماركت بلال,,,,32.3278586,35.2904149,supermarket,,
OpenStreetMap,n7136824586,ميني ماركت بلال العويطي ابو خليل,,,,31.3387906,34.3145199,supermarket,,
OpenStreetMap,n7149046285,ميني ماركت جابر ابو طعيمة,,,,31.3072686,34.342918,supermarket,,
OpenStreetMap,n2587655869,ميني ماركت جابي,,,,32.3853592,35.3232202,supermarket,,
OpenStreetMap,n6322863487,ميني ماركت حارتنا,,Khaled Al-Hasan Street,,31.5311932,34.4577623,supermarket,0299609156,
OpenStreetMap,n9121748825,ميني ماركت حمدي ياسين,,,,31.4888004,34.4629621,convenience,,
OpenStreetMap,n7143033285,ميني ماركت حمودة عرفات,,,,31.3402126,34.3427857,supermarket,,
OpenStreetMap,n7142870186,ميني ماركت خليل ابو خاطر,,,,31.3483418,34.3303216,supermarket,,
OpenStreetMap,n4403451889,ميني ماركت ربعي,,,,31.5053364,35.0429243,supermarket,,
OpenStreetMap,n7148762585,ميني ماركت رشاد النجار,,,,31.3110451,34.3270074,supermarket,,
OpenStreetMap,n2728364970,ميني ماركت رياض العرب,,,,32.3842131,35.3254197,supermarket,,
OpenStreetMap,n2425149311,ميني ماركت زينة,,,,31.7874163,35.2373941,convenience,,
OpenStreetMap,n7150043985,ميني ماركت سلمان ابو خاطر,,,,31.3250092,34.321273,supermarket,,
OpenStreetMap,n9121773042,ميني ماركت سندس,,,,31.4964673,34.466981,convenience,,
OpenStreetMap,n4118672689,ميني ماركت شادي,,Al-Slam St.,,31.3082488,34.3632857,supermarket,0599774019,
OpenStreetMap,n4029774398,ميني ماركت عبد العبر,,,,32.3274274,35.2892776,supermarket,,
OpenStreetMap,n7136787486,ميني ماركت عبد ربه ابو عنزة,,,,31.3368484,34.3414814,supermarket,,
OpenStreetMap,w302394991,ميني ماركت عبد مقلد,,,,31.344417,34.2950836,supermarket,,
OpenStreetMap,n5141578436,ميني ماركت عبدس,,,,31.5326566,34.4694249,convenience,,
OpenStreetMap,n7143024485,ميني ماركت عبود بركة,,,,31.3379458,34.3459636,supermarket,,
OpenStreetMap,n7143035285,ميني ماركت عرفات ابو ياسر,,,,31.3405614,34.3428524,supermarket,,
OpenStreetMap,n9887365617,ميني ماركت علاء,,مسجد خالد بن الوليد,,32.2532382,35.1898301,supermarket,,
OpenStreetMap,w1074528502,ميني ماركت علي,,,,32.3366025,35.2986534,supermarket,,
OpenStreetMap,n5304836851,ميني ماركت عماد,,,,31.8610226,35.4538945,supermarket,,
OpenStreetMap,n7148954085,ميني ماركت عماد النجار,,,,31.3093701,34.3660878,supermarket,,
OpenStreetMap,n4545841791,ميني ماركت عمار,,0779216057,,32.4677476,35.7000409,supermarket,0779216057,http://www.googl.com
OpenStreetMap,n4361133492,ميني ماركت عنايه,,AlSabe' St 92944089,,32.1903368,34.9656468,supermarket,092944089,
OpenStreetMap,n4356307289,ميني ماركت عنايه قلقيلية,,AlSabe' St,,32.1902831,34.9656451,supermarket,092944089,
OpenStreetMap,n9028622401,ميني ماركت عياد,,,,31.4984319,34.4661045,supermarket,,
OpenStreetMap,n9285583531,ميني ماركت عياد,,,,31.4879404,34.4678091,convenience,,
OpenStreetMap,n431722179,ميني ماركت فلسطين,,,,32.5013565,35.1659233,convenience,,
OpenStreetMap,w762693977,ميني ماركت قمر,,,,33.3601163,35.5930422,convenience,,
OpenStreetMap,n5486786323,ميني ماركت لؤي,,,,32.2345249,35.2469226,supermarket,,
OpenStreetMap,n5486786324,ميني ماركت ليان 1,,,,32.2354024,35.2452367,supermarket,,
OpenStreetMap,n4319763316,ميني ماركت ليان٢,,,,32.2341399,35.2462583,supermarket,,
OpenStreetMap,n9285604986,ميني ماركت محمد,,,,31.492539,34.467532,convenience,,
OpenStreetMap,n3565259697,ميني ماركت مراد,,,,32.3298958,35.2952439,supermarket,,
OpenStreetMap,n7143014685,ميني ماركت نداء ابو دقة,,,,31.3301967,34.3592788,supermarket,,
OpenStreetMap,n7134788585,ميني ماركت نصار,,شارع حمدان 2/11,,31.5372646,34.4936912,supermarket,,
OpenStreetMap,n7149169886,ميني ماركت نظام ابو طعيمة ماجد,,,,31.3065043,34.3414873,supermarket,,
OpenStreetMap,n7143027885,ميني ماركت نور الدين عصفور,,,,31.3382513,34.3453233,supermarket,,
OpenStreetMap,n9285617356,ميني ماركت هيثم أبو طويلة,,,,31.4908984,34.4677399,convenience,,
OpenStreetMap,n431913814,ميني ماركت وملحمة الزهراء,,,,31.5447336,35.0961178,supermarket,,
OpenStreetMap,n7141022485,ميني ماركت ياسر ابو عواد,,,,31.3328716,34.3219131,supermarket,,
OpenStreetMap,n7151233285,ناجي ابو روك,,,,31.3025477,34.3600448,supermarket,,
OpenStreetMap,n13601938801,ناصر عوده جمله,,,,32.1824901,34.9736165,supermarket,,
OpenStreetMap,n13569216101,نايف,,,,32.1906503,34.9726557,supermarket,,
OpenStreetMap,n8669779317,نبيل ابوالقمبز,,,,31.4803869,34.4671671,supermarket,,
OpenStreetMap,n8380139317,نحلي,,,,31.6948711,35.1822273,supermarket,,
OpenStreetMap,n8431127917,نديم ماركت,,,,32.1837181,34.9761497,supermarket,,
OpenStreetMap,n6054300186,نسيم,,,,31.4123363,34.977121,supermarket,,
OpenStreetMap,n4375609699,نصار للأدوات المنزلية و مستلزمات المطاعم,,,,31.8933747,35.1894679,supermarket,,
OpenStreetMap,n5830592493,نظال رص رص,,,,31.4765943,35.0663362,supermarket,,
OpenStreetMap,n10004041617,نعيم,,,,32.0367119,35.2624385,supermarket,,
OpenStreetMap,n7791752585,نقطة بيع منتجات مخبز العائلات,,,,31.5023566,34.468155,convenience,,
OpenStreetMap,n5892758988,نمر,,,,31.5201541,34.9760602,supermarket,,
OpenStreetMap,n5304304821,نو نيم,,,,31.9047195,35.2072489,supermarket,,
OpenStreetMap,n8380644422,نواصرة,,,,31.6981094,35.1874771,supermarket,,
OpenStreetMap,n5869034793,نور البلعاوي,,,,32.3299713,35.1154398,convenience,,
OpenStreetMap,n11093399405,نيو لايف مواد تنظيف,,,,32.3844285,35.3252433,supermarket,,
OpenStreetMap,n7557904286,هادي حبوش,,Habosh Street,,31.5235007,34.4372107,supermarket,,
OpenStreetMap,n11101586819,هارون هايبر جنين الجابريات,,,,32.4493955,35.2886253,supermarket,,
OpenStreetMap,n13700965801,هاني ابو دواس ابو العبد,,,,32.3179078,35.378324,supermarket,,
OpenStreetMap,n7728712487,هايبر مول,,شارع النصيرات,,31.4513111,34.3886167,supermarket,,
OpenStreetMap,n4457647492,هللو,,,,31.5314416,34.4445592,convenience,,
OpenStreetMap,n5830592490,هيثم,,,,31.3867533,35.0785867,supermarket,,
OpenStreetMap,n5881467187,هيثم منصور,,,,31.9067755,35.0538449,supermarket,,
OpenStreetMap,n4599483300,واد قانا مول,,,,32.1324173,35.1382717,supermarket,,
OpenStreetMap,n4679301192,وليد ارزيقات,,Taffouh Street,,31.5385096,35.0497509,supermarket,,
OpenStreetMap,n13569368001,وليد عوده,,,,32.1852451,34.9698267,supermarket,,
OpenStreetMap,n8701819617,ومحلات الكمال,,,,32.1314158,35.0205559,supermarket,,
OpenStreetMap,n5892758886,ياسر,,,,31.5202115,34.9765397,supermarket,,
OpenStreetMap,n2167049663,ياسر مول,,,,31.9552917,35.834257,supermarket,,
OpenStreetMap,n8314452821,يافا,,,,32.1854842,34.9734405,supermarket,,
OpenStreetMap,n432330699,يثاله تيسير الحسني,,,,32.2028152,35.1317416,supermarket,,
OpenStreetMap,n8297078122,يزن,,,,32.3845725,35.0649236,supermarket,,
OpenStreetMap,n2778861041,يعقوب للتجارة,,,,32.3849274,35.3240712,supermarket,,
OpenStreetMap,n2769169144,يقالة ايمن,,,,32.3881044,35.3227426,supermarket,,
OpenStreetMap,n5839070593,يمان مول,,,,31.4194376,34.9678307,supermarket,,
OpenStreetMap,n4948907525,يوبر ماركت العربي,,,,31.9037556,35.2129953,supermarket,,
OpenStreetMap,n13619842101,يوسف طه,,,,32.4490579,35.200413,supermarket,,
OpenStreetMap,n8856428617,يونس للسكاكر والحلويات,,,,32.2252029,35.2486435,supermarket,,
OpenStreetMap,n5830592487,١,,,,31.5256267,34.97966,supermarket,,
OpenStreetMap,n5825826254,١,,,,31.43345,34.9214133,supermarket,,
OpenStreetMap,n5828065085,٢بتول,,,,31.4364,34.91621,supermarket,,
OpenStreetMap,n5828065185,٣,,,,31.43766,34.9131367,supermarket,,
OpenStreetMap,n5828065086,٤,,,,31.4523533,34.9257083,supermarket,,
OpenStreetMap,n5828065285,٥,,,,31.45423,34.9268533,supermarket,,
OpenStreetMap,n5830579189,٦,,,,31.506085,34.954105,supermarket,,
OpenStreetMap,n5830596186,٦ ابو يحيى,,,,31.4663083,34.938985,supermarket,,
OpenStreetMap,n5830584188,٨,,,,31.5122217,34.9530883,supermarket,,
OpenStreetMap,n5830579190,٨,,,,31.5133783,34.954565,supermarket,,
OpenStreetMap,n5137539121,‎קינג סטור עכו,,,,32.9253377,35.0825981,supermarket,,http://kingstore.co.il
OpenStreetMap,n13163055001,‎שופרסל שלי,שופרסל,חיים משה שפירא 28,,32.938043,35.0782779,supermarket,,http://shufersal.co.il
OpenStreetMap,n2501079955,,,Palace Street,Accra,29.5277536,35.0032275,supermarket,+233531910910,
OpenStreetMap,n8428748681,,,شارع غازي عربيات,Amman,31.9847106,35.8918429,supermarket,,
OpenStreetMap,w379635452,,,,Amman,31.9677979,35.8794501,convenience,,
OpenStreetMap,n11323145612,Abu Kartouneh market,,شارع عبدالنبي التسعة,Amman,31.9677155,35.8502525,supermarket,,
OpenStreetMap,w200222511,Safeway,,Princess Sumayah El Hassan Street,Amman,31.9548008,35.8563502,supermarket,,
OpenStreetMap,w384841150,Safeway,,,Amman,31.9820538,35.8941742,supermarket,,
OpenStreetMap,n8605540606,ابو اعز سوبرماركت,,شارع عبد اللطيف أبو قورة,Amman,31.9928218,35.8887919,supermarket,,
OpenStreetMap,n6444089520,اسواق عين ساره,,Unamed Road 11,Amman,31.89916,35.8577051,supermarket,+962777272712,
OpenStreetMap,n4318184493,Marina Mini Market,,,Aqaba,29.4080274,34.9786555,convenience,,
OpenStreetMap,n4169824846,Hamad Mini Market,,Jabriat Steet,Burqin,32.4540472,35.2623678,convenience,,
OpenStreetMap,n4172565321,Houf SuperMarket,,Jabriat Steet,Burqin,32.4538853,35.2644036,supermarket,,
OpenStreetMap,w296110612,Enaya Supermarket,,Abu Baker Al-Razi Street,Gaza,31.5265346,34.4433638,supermarket,,
OpenStreetMap,n8775925184,Ten Ten,,شارع جامعة الدول العربية,Gaza,31.5128771,34.4360823,supermarket,,
OpenStreetMap,w1340294900,Dabbach,,Check post interchange,Haifa,32.7900508,35.0292441,supermarket,+972543866520,
OpenStreetMap,n13144383770,טיב טעם,טיב טעם,החרושת 10,Haifa,32.8074143,35.0547469,supermarket,+972(4)8818900,https://www.tivtaam.co.il/
OpenStreetMap,n5851166465,Species and vegetable market,,אילת 36,Holon,32.018539,34.7647799,supermarket,,
OpenStreetMap,w745474568,HIT & RUN Market,,عبدالحميد شرف 1,Irbid,32.5359315,35.8465514,supermarket,21162,
OpenStreetMap,n561130327,Superdeal,,חברון 28,Jerusalem,31.7656895,35.2250787,supermarket,+97226731141,https://www.super-deal.co.il
OpenStreetMap,n2380698679,יוניברס,שופרסל,Akko Road 192,Kiryat Bialik,32.845214,35.091887,supermarket,+972(4)8759986,https://www.shufersal.co.il
OpenStreetMap,n13135687788,Infinity,,קדיש לוז 3,Kiryat Motzkin,32.8377725,35.0844971,convenience,,
OpenStreetMap,n12701793167,Rosman Market,,העמק 1,Migdal HaEmek,32.6927201,35.2297629,supermarket,,
OpenStreetMap,w1360669354,سوبرماركت ياسين,,khallet el Hawa 108,Nabatieh,33.383179,35.4855817,supermarket,,
OpenStreetMap,n8527533535,Ezz-AlMaslamani for Nuts & Chocola,,Ghernata Street,Nablus,32.2219433,35.2586395,supermarket,,
OpenStreetMap,n4839056834,Technolab Electronics,,"Rafedya Street Technolab Electronics, Qutob Building",Nablus,32.2263469,35.2216505,supermarket,,
OpenStreetMap,n4108561816,טיב טעם,טיב טעם,מזא''ה 42,Tel Aviv,32.0659627,34.7768156,supermarket,+97235255444,https://www.tivtaam.co.il
OpenStreetMap,n12073954598,סופר יודה,,מטלון 50,Tel Aviv,32.058894,34.7705294,supermarket,,https://www.yuda.co.il/
OpenStreetMap,n1171637842,ניצת הדובדבן,,פנחס רוזן 72,Tel Aviv - Yafo,32.1147554,34.8257933,supermarket,,
OpenStreetMap,n6975006460,Berlin Levontin,,Mikve Israel St 15,Tel Aviv-Yafo,32.0628273,34.7766883,supermarket,+972 03 9743666,
OpenStreetMap,n7930918978,Supermarché Al Janob,,,Tyr,33.2716477,35.2017439,supermarket,,
OpenStreetMap,n12759644610,Tiny Market,,Majadel,Tyr,33.2367614,35.360261,supermarket,,
OpenStreetMap,n7930918946,الصيرات,,,Tyr,33.271743,35.1980377,supermarket,,
OpenStreetMap,n7930911820,المتجر الأمريكي,,,Tyr,33.2702039,35.203659,supermarket,,
OpenStreetMap,n7680882177,سوبرماركت عز الدين,,,Tyr,33.2681723,35.2073865,supermarket,,
OpenStreetMap,n4488818904,Sunrise,,,Wadi Musa,30.3252372,35.4717754,supermarket,,
OpenStreetMap,n2440957950,,,,Yâtar,33.1552117,35.3304758,supermarket,,
OpenStreetMap,w238773826,gazi super market,,Khaleel Al Salem,amman,31.9993225,35.8659016,supermarket,,
OpenStreetMap,w238773825,ramzi mall,,Khaleel Al Salem,amman,31.9987743,35.8659177,supermarket,,
OpenStreetMap,n4924466663,شركة المشكاة المشهراوي للكهرباء,,شارع جامعة الدول العربية,gaza,31.5097432,34.4332391,supermarket,0594090091,
OpenStreetMap,n7934573789,Rahhal,,,"nabatieh, toul",33.384837,35.4438773,supermarket,,
OpenStreetMap,n7948246974,سوبر ماركت الشلبي,,خلف فندق القصر,nablus,32.2202279,35.2400499,supermarket,,
OpenStreetMap,w966543892,נתיב החסד,נתיב החסד,,אור הגנוז,33.0048246,35.4455169,supermarket,,
OpenStreetMap,n12029425190,KIOSK,,עפרה חזה 1,אור יהודה,32.0350196,34.83317,convenience,,
OpenStreetMap,w367886821,השוק הגדול,,המפעל 3,אור יהודה,32.0347351,34.8487071,supermarket,,
OpenStreetMap,n12123251598,ויקטורי,ויקטורי,הערבה 10,אורנית,32.1294781,34.9953111,supermarket,,https://www.victory.co.il/branch/%D7%90%D7%95%D7%A8%D7%A0%D7%99%D7%AA/
OpenStreetMap,w959763144,יאן משקאות,,הדייג 1,אילת,29.570393,34.9584059,supermarket,+972528887009,www.yane.co.il
OpenStreetMap,w431562800,V מרקט,,וינגייט 66,באר שבע,31.2559651,34.8023039,convenience,,
OpenStreetMap,n4171825093,ויקטורי,ויקטורי,שדרות דוד בן גוריון 15,באר שבע,31.2548211,34.8143539,supermarket,,https://www.victory.co.il
OpenStreetMap,n8926172062,לני מרקט,,שדרות יצחק רגר 187,באר שבע,31.2698955,34.7977253,convenience,,
OpenStreetMap,n6390636586,מיני שני,,בזל 8,באר שבע,31.2486981,34.7894397,general,,
OpenStreetMap,n2961124559,רמי לוי,רמי לוי,תאנה 22,באר-שבע,31.2329007,34.7971242,supermarket,,https://www.rami-levy.co.il
OpenStreetMap,n4860055623,מינימרקט במושב,,,בית הלל,33.2079083,35.6062365,supermarket,,
OpenStreetMap,n5981044014,Yellow,,,בית קמה,31.4427605,34.7643149,convenience,,https://www.yellow.co.il/
OpenStreetMap,n11018839480,שפע ברכה,,נחל גילה 5,בית שמש,31.7108495,34.9930789,supermarket,,
OpenStreetMap,n5548612058,אלונית,,מבצע קדש 60,בני ברק,32.1003172,34.828653,convenience,+972-54-543-8782,
OpenStreetMap,n8626395859,יש חסד,,אהרונוביץ',בני ברק,32.0908505,34.8385354,supermarket,,
OpenStreetMap,n5997852256,מחסני השוק,מחסני השוק,זאב ז'בוטינסקי 128,בני ברק,32.0902269,34.8210207,supermarket,+972-73-322-9608,https://m-shuk.net/
OpenStreetMap,n1819934652,מכולת מוהליבר,,מוהליבר 8,בני ברק,32.0798455,34.8280106,convenience,,
OpenStreetMap,n4512349542,סופר בני תורה,,בארי 6,בני ברק,32.0780345,34.8285566,supermarket,,
OpenStreetMap,n5548612060,רמי לוי,רמי לוי,מבצע קדש 68,בני ברק,32.1015211,34.830848,supermarket,036225494,https://www.rami-levy.co.il
OpenStreetMap,n10087485122,AM:PM,ampm,בן גוריון 115,בת ים,32.0149323,34.7387897,supermarket,,https://www.ampm.co.il/
OpenStreetMap,n4806076423,מאמא האמא של המעדניות,,קוממיות 11,בת ים,32.0058519,34.7436034,convenience,+972-54-881-1959,http://facebook.com/mamaisrael
OpenStreetMap,n8361588704,המכולת של סימון,,,"גבעת ניל""י",32.5479558,35.0415779,supermarket,972525162890,
OpenStreetMap,n5504992343,ברקת,,הזיתים 1,גבעת שמואל,32.0864057,34.8528878,supermarket,,
OpenStreetMap,n5865184874,סופר ברקת,,בן גוריון 11,גבעת שמואל,32.0776136,34.846479,supermarket,+972 3 509 5557,
OpenStreetMap,n12529677699,AM:PM,ampm,עליית הנוער 27,גבעתיים,32.0749121,34.8017018,supermarket,,
OpenStreetMap,n11003504386,Red Market,,כצנלסון 153,גבעתיים,32.0755166,34.8183564,supermarket,,
OpenStreetMap,n6224618572,"סופר רמב""ם",,הצנחנים 11,גבעתיים,32.0707442,34.8065314,supermarket,,
OpenStreetMap,n10106798042,רמי לוי,רמי לוי,בן גוריון 182,גבעתיים,32.0749867,34.8184649,supermarket,,
OpenStreetMap,w689018443,Victory,ויקטורי,פינס,גדרה,31.816487,34.777922,supermarket,,
OpenStreetMap,w628540339,כלבו,,,גניגר,32.6632196,35.2568998,supermarket,,
OpenStreetMap,n2443308116,המינימרקט של הקיבוץ,,,הגושרים,33.2223098,35.6257032,convenience,,
OpenStreetMap,n9570946549,Yellow Market,,הרב קוק 74,הרצליה,32.1633662,34.8304202,convenience,,
OpenStreetMap,n9937793416,סופר יודה,,,הרצליה,32.1654554,34.8370429,supermarket,,https://superyuda.co.il/
OpenStreetMap,n1873146977,סופר עשר,,אבן גבירול 16,הרצליה,32.166927,34.8363946,convenience,,
OpenStreetMap,n9209340351,רמי לוי בשכונה,רמי לוי,,הרצליה,32.1669647,34.8462642,supermarket,,
OpenStreetMap,n4545991537,ברכל הגיבורים,,הגיבורים 51,חדרה,32.4341779,34.9223101,supermarket,,
OpenStreetMap,w283804445,קארפור מרקט,קרפור,הלל יפה 5,חדרה,32.4340988,34.9155532,supermarket,,https://www.carrefour.co.il/
OpenStreetMap,n1994488039,Carrefour,קרפור,ההסתדרות 107,חולון,32.016785,34.7813508,supermarket,,https://www.carrefour.co.il/
OpenStreetMap,n1931903700,גבריאל מרקט,,ההסתדרות 60,חולון,32.0173002,34.7752428,convenience,,
OpenStreetMap,n1520103894,טיב טעם סיטי,טיב טעם,שדרות לוי אשכול 30,חולון,32.0330357,34.7749,supermarket,+97236759444,https://www.tivtaam.co.il
OpenStreetMap,n6015877469,,,צרפת 11-13,חיפה,32.8203877,34.9590584,supermarket,,
OpenStreetMap,n12189772892,AM:PM,ampm,כיכר הרקפות 8,חיפה,32.8078627,34.9761863,supermarket,,
OpenStreetMap,w182191874,מגה בעיר,,הרב רפאל אנקואה 32,חיפה,32.8173989,34.9587139,supermarket,+972 4 833 0655,https://www.mega-bair.co.il/
OpenStreetMap,w1133799731,מרקט הניצנים,,ניצנים 16,חיפה,32.804709,34.9774275,supermarket,+972 52-8026970,
OpenStreetMap,n5034894321,קשת טעמים,,לבונטין 25,חיפה,32.8145318,34.9928845,convenience,,
OpenStreetMap,n7376289969,שופרסל דיל,שופרסל,דרך ארץ 2,חריש,32.4702057,35.0383241,supermarket,,
OpenStreetMap,w446299881,יוחננוף,יוחננוף,החרושת 10,טבריה,32.7792212,35.5028796,supermarket,053-700-2121,
OpenStreetMap,n1368000959,מחסני השוק,מחסני השוק,התמר 2,יוקנעם עילית,32.6591776,35.1046626,supermarket,,
OpenStreetMap,w1192121299,אלונית יסודות,,,יסודות,31.8107615,34.8603441,convenience,,
OpenStreetMap,w1183352250,צרכניית יסודות,,עמוס 6,יסודות,31.8154888,34.864212,supermarket,+972 8 935 0256,
OpenStreetMap,n7257804369,Eshkolet,,פארן 15,ירושלים,31.8006814,35.2263913,supermarket,+972 25816225,https://eshkolet.co.il
OpenStreetMap,w256287953,אושר עד,אושר עד,,ירושלים,31.7849927,35.1836797,supermarket,,https://avipars.github.io/OsherAd/
OpenStreetMap,n12815421939,זול ובגדול,זול ובגדול,"הפלמ""ח",ירושלים,31.7668866,35.2094593,supermarket,,
OpenStreetMap,n11942275506,זול טוב,,שבטי ישראל 48,ירושלים,31.7857632,35.225757,supermarket,,
OpenStreetMap,n4703498060,מינימרקט שחר,,שלום יהודה 30,ירושלים,31.7503244,35.219653,convenience,,
OpenStreetMap,n2015486222,רמי לוי,רמי לוי,החורש 90,ירושלים,31.8092393,35.1941876,supermarket,,
OpenStreetMap,w163460196,שערי רווחה,,ירמיהו 25,ירושלים,31.7919135,35.2046632,supermarket,,
OpenStreetMap,n11413422929,שפע מרקט,,,ירושלים | القدس,31.794752,35.1692503,supermarket,,
OpenStreetMap,n4395761631,קיוסק כוכב יעקב,,כיכר נתנאל,כוכב יעקב,31.879974,35.242834,convenience,,
OpenStreetMap,n13567628621,King Store,,היוצרים 15,כרמיאל,32.925379,35.3127767,supermarket,+972 73 394 7566,
OpenStreetMap,n5302302784,Super Sweets,,שדרות נשיאי ישראל 100,כרמיאל,32.9086943,35.2938652,supermarket,,
OpenStreetMap,n13064186880,סופר רמת רבין,,מבצע אסף 35,כרמיאל,32.9072461,35.2820665,supermarket,+972 4 988 8295,
OpenStreetMap,n5331561907,פיצוציה,,"הפלמ""ח 12",כרמיאל,32.9045856,35.2813505,supermarket,,
OpenStreetMap,n4328348603,קשת טעמים,,היוצרים 7,כרמיאל,32.9233927,35.3070847,supermarket,+972 4 990 5151,https://www.keshet-teamim.co.il
OpenStreetMap,n442370134,רמי לוי,רמי לוי,היוצרים 7,כרמיאל,32.9234845,35.3080088,supermarket,+972 4 770 4413,https://www.rami-levy.co.il
OpenStreetMap,n4329711089,שופרסל דיל,שופרסל,ההגנה 2,כרמיאל,32.9049796,35.2818629,supermarket,+972 4 627 6788,https://www.shufersal.co.il
OpenStreetMap,n3295373361,שופרסל דיל,שופרסל,מעלה כמון 5,כרמיאל,32.9287102,35.3261322,supermarket,+972 4 998 5358,https://www.shufersal.co.il
OpenStreetMap,n5375669034,שפע טעמים,,"הפלמ""ח 12/1",כרמיאל,32.9050254,35.2809572,convenience,,
OpenStreetMap,w384820968,,,תלמים 11,לוד,31.9589659,34.8788647,convenience,,
OpenStreetMap,w384820987,,,תלמים 13,לוד,31.95867,34.878744,convenience,,
